stade secondaire BBCH 20	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH20	stade secondaire BBCH 20
BBCH 20	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH20	stade secondaire BBCH 20
aucune talle visible	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH20	stade secondaire BBCH 20
stade secondaire BBCH 21	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH21	stade secondaire BBCH 21
BBCH 21	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH21	stade secondaire BBCH 21
premier talle visible	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH21	stade secondaire BBCH 21
stade secondaire BBCH 21	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH21	stade secondaire BBCH 21
BBCH 21	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH21	stade secondaire BBCH 21
premier talle visible	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH21	stade secondaire BBCH 21
stade secondaire BBCH 22	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH22	stade secondaire BBCH 22
2 talles visibles	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH22	stade secondaire BBCH 22
BBCH 22	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH22	stade secondaire BBCH 22
stade secondaire BBCH 22	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH22	stade secondaire BBCH 22
2 talles visibles	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH22	stade secondaire BBCH 22
BBCH 22	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH22	stade secondaire BBCH 22
stade secondaire BBCH 23	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH23	stade secondaire BBCH 23
3 talles visibles 	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH23	stade secondaire BBCH 23
BBCH 23	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH23	stade secondaire BBCH 23
stade secondaire BBCH 23	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH23	stade secondaire BBCH 23
3 talles visibles 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH23	stade secondaire BBCH 23
BBCH 23	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH23	stade secondaire BBCH 23
stade secondaire BBCH 24	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH24	stade secondaire BBCH 24
4 talles visibles	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH24	stade secondaire BBCH 24
BBCH 24	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH24	stade secondaire BBCH 24
stade secondaire BBCH 24	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH24	stade secondaire BBCH 24
4 talles visibles	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH24	stade secondaire BBCH 24
BBCH 24	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH24	stade secondaire BBCH 24
stade secondaire BBCH 25	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH25	stade secondaire BBCH 25
5 talles visibles	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH25	stade secondaire BBCH 25
